prot,role,srvip,mtu,len,ws,br,par,affin,srvnode,cltnode,t,Bandwidth
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u12,0,218.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u12,0,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u12,0,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u12,0,218.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u12,1,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u12,1,219.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u12,1,219.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u12,1,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u12,2,225.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u12,2,226.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u12,2,225.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u12,2,226.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u15,0,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u15,0,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u15,0,210.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u15,0,210.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u15,1,211.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u15,1,227.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u15,1,212.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u15,1,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u15,2,227.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u15,2,217.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u15,2,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u15,2,217.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u16,0,227.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u16,0,214.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u16,0,214.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u16,0,227.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u16,1,212.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u16,1,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u16,1,227.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u16,1,211.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u16,2,217.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u09,mocr4pcc04u16,2,217.0
tcp,srv,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u16,2,226.0
tcp,clt,192.168.60.20,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u09,mocr4pcc04u16,2,226.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u05,0,207.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u05,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u05,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u05,0,207.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u05,1,213.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u05,1,213.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u05,2,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u05,2,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u05,2,191.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u05,2,191.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u06,0,214.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u06,0,214.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u06,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u06,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u06,1,214.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u06,1,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u06,1,214.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u06,1,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u06,2,196.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u06,2,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u06,2,196.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u06,2,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u09,0,181.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u09,0,181.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u09,1,219.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u09,1,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u09,1,219.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u09,1,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u09,2,193.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u09,2,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u09,2,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u09,2,193.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u11,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u11,0,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u11,1,178.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u11,1,178.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u11,1,226.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u11,1,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u11,2,203.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u11,2,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u11,2,226.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u11,2,202.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u12,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u12,0,197.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u12,0,197.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u12,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u12,1,226.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u12,1,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u12,1,209.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u12,1,209.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u12,2,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u12,2,222.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u12,2,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u12,2,222.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u15,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u15,0,213.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u15,0,213.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u15,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u15,1,213.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u15,1,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u15,1,226.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u15,1,213.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u15,2,225.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u15,2,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u15,2,225.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u15,2,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u16,0,227.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u16,0,216.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u16,0,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u16,0,216.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u16,1,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u16,1,226.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u16,1,223.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u16,1,223.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u16,2,227.0
tcp,srv,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u16,2,214.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u10,mocr4pcc04u16,2,214.0
tcp,clt,192.168.60.128,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u10,mocr4pcc04u16,2,226.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u05,0,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u05,0,206.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u05,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u05,0,206.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u05,1,217.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u05,1,217.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u05,2,212.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u05,2,212.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u05,2,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u05,2,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u06,0,212.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u06,0,212.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u06,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u06,0,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u06,1,218.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u06,1,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u06,1,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u06,1,218.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u06,2,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u06,2,212.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u06,2,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u06,2,212.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u09,0,199.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u09,0,199.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u09,0,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u09,1,209.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u09,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u09,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u09,1,209.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u09,2,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u09,2,214.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u09,2,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u09,2,214.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u10,0,211.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u10,0,211.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u10,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u10,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u10,1,218.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u10,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u10,1,218.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u10,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u10,2,219.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u10,2,219.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u10,2,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u10,2,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u12,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u12,0,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u12,0,220.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u12,0,220.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u12,1,220.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u12,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u12,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u12,1,220.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u12,2,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u12,2,214.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u12,2,214.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u12,2,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u15,0,208.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u15,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u15,0,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u15,0,208.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u15,1,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u15,1,217.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u15,1,217.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u15,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u15,2,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u15,2,227.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u15,2,215.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u15,2,215.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u16,0,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u16,0,226.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u16,0,215.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u16,0,215.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u16,1,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u16,1,211.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u16,1,211.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u16,1,226.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u16,2,227.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u16,2,211.0
tcp,srv,192.168.60.150,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u11,mocr4pcc04u16,2,211.0
tcp,clt,192.168.60.150,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u11,mocr4pcc04u16,2,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u05,0,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u05,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u05,0,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u05,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u05,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u05,1,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u05,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u05,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u05,2,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u05,2,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u05,2,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u06,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u06,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u06,0,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u06,0,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u06,1,227.0
